Brand,2G,3G,4G,5G,Announced,Status,Weight,Length,Width,Diameter,Display Type,Display Size,PPI,Body Ratio,OS,Battery Capacity,Price,CPU,Ratio,Pixel,WLAN,Colors,Sensors,Bluetooth,GPU,LoudSpeaker,3.5mm Jack,Chipset,Network,Card Slot,RAM,Storage
Nokia,True,False,False,False,2013.0,Discontinued,97.3,111.5,60.0,11.8,TFT,2.4,167.0,4:3,,1200.0,55.00000000000001,,4:3,167.0,Wifi,"Yellow, Black, White, Cyan, Magenta",,2.1,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2013.0,Discontinued,128.0,127.9,67.5,9.0,IPS LCD,4.3,217.0,5:3,Microsoft,2000.0,220.00000000000003,Dual-core 1.0 GHz,5:3,217.0,Wifi,"White, Red, Yellow, Cyan/Black",,4.0,Adreno 305,True,True,Qualcomm MSM8227,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2013.0,Discontinued,124.0,119.9,64.0,9.9,IPS LCD,4.0,233.0,5:3,Microsoft,1430.0,77.0,Dual-core 1.0 GHz,5:3,233.0,Wifi,"Yellow, red, cyan, white/black",,4.0,Adreno 305,True,True,Qualcomm MSM8227,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2013.0,Discontinued,102.0,114.0,50.0,12.5,TFT,2.4,167.0,4:3,,1110.0,77.0,,4:3,167.0,No,"Cyan, Black, Yellow, Magenta, White",,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2013.0,Discontinued,70.0,107.0,44.8,14.3,TFT,1.45,125.0,1:1,,800.0,22.0,,1:1,125.0,No,"Black, Cyan",,,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2013.0,Discontinued,103.7,109.9,54.0,13.0,TFT,3.0,155.0,5:3,,1110.0,88.0,,5:3,155.0,Wifi,"Black, White, Golden Light",,3.0,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2012.0,Discontinued,131.0,118.1,61.2,11.3,AMOLED,3.7,252.0,5:3,Microsoft,1300.0,154.0,800 MHz Cortex-A5,5:3,252.0,Wifi,"Black, White, Red, Pink",,2.1,Adreno 200,True,True,Qualcomm MSM7227A Snapdragon S1,GSM / HSPA,True,,4GB
Nokia,True,True,False,False,2012.0,Discontinued,127.0,115.4,61.1,11.0,TFT,3.8,,,Microsoft,1300.0,132.0,Dual-core 1.0 GHz Krait,,,Wifi,"Lime green, orange, magenta, yellow, cyan, white, black",,4.0,Adreno 305,True,True,Qualcomm Snapdragon S4,GSM / HSPA,True,,8GB
Nokia,True,False,False,False,2012.0,Discontinued,80.0,110.0,46.0,14.8,TFT,1.8,114.0,,,1020.0,33.0,,,114.0,No,"Black, Magenta, Cyan",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,91.0,116.0,49.4,12.4,TFT,2.4,167.0,4:3,,1110.0,77.0,,4:3,167.0,No,"Cyan , Magenta, Yellow, Black, White",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,94.0,112.8,61.1,13.0,TFT,2.4,167.0,4:3,,1020.0,55.00000000000001,,4:3,167.0,No,"Cyan, Magenta, Orange, Pink, White",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,77.0,110.0,46.0,14.8,TFT,1.8,114.0,,,800.0,44.0,,,114.0,No,"Black, Cyan",,,No,True,True,,GSM,True,,
Nokia,True,True,True,False,2012.0,Discontinued,141.6,127.8,68.4,11.2,AMOLED,4.3,217.0,5:3,Microsoft,1800.0,352.0,Dual-core 1.5 GHz Krait,5:3,217.0,Wifi,"Black, Gray, White, Red",OneDrive (15 GB cloud storage)MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewerVideo/photo editor,4.0,Adreno 225,True,True,Qualcomm MSM8960 Snapdragon S4 Plus,GSM / CDMA / HSPA / EVDO / LTE,True,1GB,16GB
Nokia,True,True,False,False,2012.0,Discontinued,129.0,120.7,64.9,11.5,TFT,4.0,233.0,5:3,Microsoft,1300.0,121.00000000000001,800 MHz Cortex-A5,5:3,233.0,Wifi,"White, Cyan, Black, Red, Yellow",SkyDrive (7 GB cloud storage)MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewerVideo/photo editor,2.1,Adreno 200,True,True,Qualcomm MSM7227A Snapdragon S1,GSM / HSPA,True,,4GB
Nokia,True,True,False,False,2012.0,Discontinued,145.0,127.8,68.4,10.9,AMOLED,4.3,217.0,5:3,Microsoft,1800.0,275.0,Dual-core 1.5 GHz Krait,5:3,217.0,Wifi,"Black, Cyan",OneDrive (15 GB cloud storage)MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewerVideo/photo editor,4.0,Adreno 225,True,True,Qualcomm MSM8960 Snapdragon S4 Plus,GSM / HSPA,True,1GB,8GB
Nokia,True,False,False,False,2012.0,Discontinued,102.0,109.9,54.0,13.2,TFT,3.0,155.0,5:3,,1110.0,99.00000000000001,,5:3,155.0,Wifi,"Black, White",,3.0,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,104.0,109.9,54.0,13.0,TFT,3.0,155.0,5:3,,1110.0,77.0,,5:3,155.0,No,"Black, Golden light",,3.0,No,True,True,,GSM,True,,
Nokia,True,True,True,False,2012.0,Discontinued,185.0,130.3,70.8,10.7,IPS LCD,4.5,332.0,5:3,Microsoft,2000.0,231.00000000000003,Dual-core 1.5 GHz Krait,5:3,332.0,Wifi,"Black, Gray, Red, Yellow, White",,4.0,Adreno 225,True,True,Qualcomm MSM8960 Snapdragon S4 Plus,GSM / HSPA / LTE,True,1GB,32GB
Nokia,True,True,True,False,2012.0,Discontinued,160.0,123.8,68.5,9.9,AMOLED,4.3,,,Microsoft,1650.0,187.00000000000003,Dual-core 1.5 GHz Krait,,,Wifi,"Black, Gray, Red, Yellow, White, Blue, Violet",,4.0,Adreno 225,True,True,Qualcomm MSM8960 Snapdragon S4 Plus,GSM / HSPA / LTE,True,1GB,8GB
Nokia,True,True,False,False,2012.0,Discontinued,95.0,106.0,52.0,12.9,TFT,3.0,155.0,5:3,,1110.0,88.0,1.0 GHz,5:3,155.0,Wifi,"Dark Grey, Rose Red, Blue, Brown, Sand White",,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2012.0,Discontinued,96.0,110.3,53.8,12.8,TFT resistive touchscreen,3.0,155.0,5:3,,1110.0,77.0,,5:3,155.0,Wifi,"Silver White, Red, Mid Blue, Dark Grey",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,98.0,110.3,53.8,12.8,TFT resistive touchscreen,3.0,155.0,5:3,,1110.0,77.0,,5:3,155.0,No,"Silver White, Red, Mid Blue, Dark Grey",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,77.0,110.0,46.0,14.8,TFT,1.8,114.0,,,800.0,77.0,,,114.0,No,"Black, Magenta, Lime Green, Cyan",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,85.5,110.4,46.9,15.4,TFT,1.8,114.0,,,1400.0,88.0,,,114.0,No,"Dark Grey, White, Red, Cyan",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,77.0,110.0,46.0,14.8,TFT,1.8,114.0,,,800.0,55.00000000000001,,,114.0,No,"Black, Magenta, Lime Green, Cyan",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,80.0,110.0,46.0,14.5,TFT,1.8,114.0,,,1020.0,44.0,,,114.0,No,"Black, Magenta, Lime Green, Cyan",,2.1,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2012.0,Discontinued,135.0,119.0,62.0,12.0,TFT,3.7,252.0,5:3,Microsoft,1300.0,121.00000000000001,800 MHz ARM Cortex-A5,5:3,252.0,Wifi,"Black, white",MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewerVideo/photo editor,2.1,Adreno 200,True,True,Qualcomm MSM7227A Snapdragon S1,GSM / HSPA,True,,8GB
Nokia,True,False,False,False,2012.0,Discontinued,76.6,107.2,45.1,15.3,Monochrome graphic,1.36,87.0,,,800.0,11.0,,,87.0,No,Blue/Orange,,,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2012.0,Discontinued,169.0,123.9,60.2,13.9,AMOLED,4.0,184.0,16:9,Nokia,1400.0,308.0,1.3 GHz ARM 11,16:9,184.0,Wifi,"Black, White, Red",HDMI port,3.0,Broadcom BCM2763,True,True,,GSM / HSPA,True,,16GB
Nokia,True,True,False,False,2012.0,Discontinued,142.0,116.5,61.2,12.1,AMOLED,3.7,,,Microsoft,1450.0,187.00000000000003,1.4 GHz Scorpion,,,Wifi,"Black, Cyan",MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument editorVideo/photo editorVoice memo/command/dialPredictive text input,2.1,Adreno 205,True,True,Qualcomm MSM8655T Snapdragon S2,GSM / CDMA / EVDO,True,,16GB
Nokia,True,True,False,False,2012.0,Discontinued,131.5,119.0,62.0,12.0,TFT,3.7,252.0,5:3,Microsoft,1300.0,99.00000000000001,800 MHz ARM Cortex-A5,5:3,252.0,Wifi,"White, Cyan, Magenta, Black",MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewerVideo/photo editor,2.1,Adreno 200,True,True,Qualcomm MSM7227A Snapdragon S1,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2012.0,Discontinued,106.0,115.2,58.9,13.5,TFT,2.4,167.0,4:3,,1320.0,88.0,1.0 GHz,4:3,167.0,Wifi,"Dark Grey, Mid Blue, Plum Red, White, Golden Light",,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2012.0,Discontinued,90.0,114.8,49.8,13.9,TFT resistive touchscreen,2.4,167.0,4:3,,1020.0,88.0,,4:3,167.0,No,"Dark Red, Dark Grey, Silver White",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2012.0,Discontinued,90.0,114.8,49.8,13.9,TFT resistive touchscreen,2.4,167.0,4:3,,1020.0,77.0,,4:3,167.0,No,"Dark Red, Black, Silver White, Dark Grey, Golden White",,2.1,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2012.0,Discontinued,160.0,127.8,68.5,11.5,AMOLED,4.3,217.0,5:3,Microsoft,1830.0,176.0,1.4 GHz Scorpion,5:3,217.0,Wifi,"Black, cyan, white, magenta",MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewer/editorVideo/photo editor,2.1,Adreno 205,True,True,Qualcomm APQ8055 Snapdragon S2,GSM / HSPA,True,,16GB
Nokia,True,True,True,False,2012.0,Discontinued,160.0,127.8,68.5,11.5,AMOLED,4.3,217.0,5:3,Microsoft,1830.0,176.0,1.4 GHz Scorpion,5:3,217.0,Wifi,"Matte black, cyan, pink",MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewer/editorVideo/photo editor,2.1,Adreno 205,True,True,Qualcomm APQ8055 Snapdragon S2,GSM / HSPA / LTE,True,,16GB
Nokia,True,True,False,False,2011.0,Discontinued,170.0,125.2,65.0,12.8,TFT,4.0,,,Symbian,1300.0,242.00000000000003,680 MHz ARM 11,,,Wifi,Black,CMMB mobile TVTV Out with compositeMP3/WMA/WAV/eAAC+ playerMP4/H.264/WMV playerVoice command/dialDocument viewerVideo/photo editorPredictive text input,3.0,No,True,True,Broadcom BCM2727,GSM,True,,8GB
Nokia,True,False,False,False,2011.0,Discontinued,71.0,113.0,50.0,15.0,TFT,2.2,182.0,4:3,,1020.0,66.0,,4:3,182.0,No,"Bright Red, Dark Silver, Orange, Violet, Ocean Blue",,2.1,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2011.0,Discontinued,142.0,116.5,61.2,12.1,AMOLED,3.7,252.0,5:3,Microsoft,1450.0,154.0,1.4 GHz Scorpion,5:3,252.0,Wifi,"Black, Cyan, Magenta, White",MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewer/editorVideo/photo editor,2.1,Adreno 205,True,True,Qualcomm MSM8255 Snapdragon S2,GSM / HSPA,True,,16GB
Nokia,True,True,False,False,2011.0,Discontinued,125.5,119.0,62.4,12.5,TFT,3.7,252.0,5:3,Microsoft,1300.0,143.0,1.4 GHz Scorpion,5:3,252.0,Wifi,"Black, white/black",MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewer/editorVideo/photo editor,2.1,Adreno 205,True,True,Qualcomm MSM8255 Snapdragon S2,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2011.0,Discontinued,125.5,119.0,62.4,12.5,TFT,3.7,252.0,5:3,Microsoft,1300.0,110.00000000000001,1.4 GHz Scorpion,5:3,252.0,Wifi,"Black, White (front)/ black, white, cyan, fuchsia, yellow (back)",MP3/WAV/eAAC+/WMA playerMP4/H.264/WMV playerDocument viewer/editorVideo/photo editor,2.1,Adreno 205,True,True,Qualcomm MSM8255 Snapdragon S2,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2011.0,Discontinued,99.0,116.5,55.7,13.9,TFT,2.6,154.0,4:3,,1300.0,121.00000000000001,1.0 GHz,4:3,154.0,Wifi,"Red, Graphite, Silver White, Aqua, Green, Purple",,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,True,False,False,2011.0,Discontinued,85.0,112.8,49.5,12.7,TFT resistive touchscreen,2.4,167.0,4:3,,1110.0,77.0,1.0 GHz,4:3,167.0,No,"Graphite, Night Shade, Gold, White Silver, Pink, Red",,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2011.0,Discontinued,105.0,115.5,61.1,14.0,TFT,2.4,167.0,4:3,,1430.0,55.00000000000001,,4:3,167.0,No,"Graphite, Green, Blue, Aqua, Pearl White, Light Pink, Pink, Orange",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2011.0,Discontinued,105.0,115.4,61.1,14.0,TFT,2.4,167.0,4:3,,1430.0,55.00000000000001,,4:3,167.0,No,"Graphite, Green, Blue, Aqua, Pearl White, Light Pink, Pink, Orange",,2.1,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2011.0,Discontinued,109.6,113.5,57.1,12.7,IPS LCD,3.5,210.0,16:9,Symbian,,110.00000000000001,1.0 GHz,16:9,210.0,Wifi,"Black, white (front panel)/ black, white, fuchsia, green, yellow, blue (back panel)",SNS integrationMP4/WMV/H.264 playerMP3/WAV/еAAC+ playerDolby Digital Plus (via FP1 update)Photo editorOrganizerQuickoffice document editorAdobe PDF ReaderVoice command/dialPredictive text input,3.0,No,True,True,,GSM / HSPA,True,,2GB
Nokia,True,False,False,False,2011.0,Discontinued,98.5,99.4,47.8,16.3,TFT,2.0,200.0,4:3,,860.0,66.0,,4:3,200.0,No,"Dynamic Gray, Peacock Blue, Pink",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2011.0,Discontinued,87.8,113.0,50.0,15.0,TFT,2.2,182.0,4:3,,800.0,99.00000000000001,,4:3,182.0,No,"Black, Silver, White, Bright Red",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2011.0,Discontinued,93.0,105.8,51.0,13.8,TFT resistive touchscreen,3.2,,,Symbian,1000.0,99.00000000000001,600 MHz,,,Wifi,"Graphite Black, Aluminium Grey, Red, Orange, Blue, Black Illuvial, White Illuvial, White/Red, White/Orange",MP4/H.264/WMV playerMP3/WAV/еAAC+/WMA playerPhoto editorOrganizerQuickOffice document viewerVoice command/dialPredictive text input,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2011.0,Discontinued,93.0,105.8,51.0,13.8,TFT resistive touchscreen,3.2,,,Symbian,1000.0,88.0,600 MHz,,,No,"Black/Aluminium grey, Black Lilac, White Lilac, White/Graphite grey",MP4/H.264/WMV playerMP3/WAV/еAAC+/WMA playerPhoto editorOrganizerQuickOffice document viewerVoice command/dialPredictive text input,2.1,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2011.0,Discontinued,100.0,105.8,50.8,13.8,TFT resistive touchscreen,3.2,,,Symbian,1000.0,110.00000000000001,600 MHz,,,No,"Graphite Black, Aluminium Grey, Red, Orange, Blue, Black Illuvial, White Illuvial, White/Red, White/Orange",MP4/H.264/WMV playerMP3/WAV/еAAC+/WMA playerPhoto editorOrganizerQuickOffice document viewerVoice command/dialPredictive text input,2.0,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2011.0,Discontinued,71.0,110.0,45.5,14.9,TFT,1.8,114.0,,,1020.0,44.0,,,114.0,No,"Phantom Black, Coral Red",,,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2011.0,Discontinued,69.6,110.0,45.5,14.9,TFT,1.8,114.0,,,850.0,55.00000000000001,,,114.0,No,"Legion Blue, Festival  Pink, Ocean Blue Phantom Black, Coral Red",,,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2011.0,Discontinued,131.0,117.2,56.8,11.0,LED-backlit IPS LCD,3.5,210.0,16:9,Symbian,1300.0,165.0,1.0 GHz ARM11 (1.3GHz after update),16:9,210.0,Wifi,"Steel dark, silver light, amethyst violet, white",SNS integrationTV-outMP4/H.264 playerMP3/WAV/еAAC+/WMA playerDolby Digital Plus (via FP1 update)Photo editorOrganizerVoice command/dialPredictive text input,3.0,No,True,True,,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2011.0,Discontinued,96.0,110.0,50.7,9.7,AMOLED,3.2,229.0,16:9,Symbian,1080.0,154.0,1.0 GHz ARM11 (1.3GHz after update),16:9,229.0,Wifi,"Cool Grey, Silver/White, Coral Red, Peacock Blue and  Purple",SNS integrationTV-outMP4/H.264 playerMP3/WAV/еAAC+/WMA playerDolby Digital Plus (via FP1 update)Photo editorOrganizerVoice command/dialPredictive text input,3.0,No,True,True,,GSM / HSPA,True,,2GB
Nokia,True,True,False,False,2011.0,,100.0,111.0,53.0,13.0,TFT,3.2,229.0,16:9,Symbian,1200.0,264.0,1.0 GHz,16:9,229.0,Wifi,"Black, White, Pink and Lime",SNS integrationMP4/H.264 playerMP3/WAV/еAAC+/WMA playerPhoto editorOrganizerVoice command/dialPredictive text input,3.0,No,True,True,,GSM / HSPA,True,,2GB
Nokia,True,True,False,False,2011.0,Discontinued,100.0,111.0,47.5,11.0,TFT resistive touchscreen,2.4,167.0,4:3,,1050.0,198.00000000000003,1.0 GHz,4:3,167.0,Wifi,Gold,,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,True,False,False,2011.0,Discontinued,93.0,111.3,53.8,14.1,TFT,3.2,229.0,16:9,Symbian,1110.0,121.00000000000001,1.0 GHz ARM 11,16:9,229.0,Wifi,"Black/White with covers in Black, Azure Blue, Coral Red, Purple, Khaki, Orange, Green, Pink, Silver",Exchangeable battery covers with multiple home screens (2 included in the retail box)MP4/H.264 playerMP3/WAV/еAAC+/WMA playerPhoto editorOrganizerVoice command/dialPredictive text input,2.1,No,True,True,,GSM / HSPA,True,,2GB
Nokia,True,True,False,False,2011.0,Discontinued,135.0,116.5,61.2,12.1,AMOLED,3.9,251.0,16:9,MeeGo,1450.0,154.0,1.0 GHz Cortex A8,16:9,251.0,Wifi,"Black, Cyan, Magenta, Glossy white",,2.1,PowerVR SGX530,True,True,TI OMAP 3630,GSM / HSPA,True,1GB,16GB
Nokia,True,True,False,False,2011.0,Discontinued,95.0,112.3,46.0,12.3,TFT,2.2,182.0,4:3,Symbian,1050.0,121.00000000000001,600 MHz ARM 11,4:3,182.0,No,"White, Warm Grey, All Black","MP4/H.264 playerMP3/WAV/eAAC+/WMA playerDocument viewer (Word, Excel, PowerPoint, PDF)Video/Photo editorOrganizerFacebook, YouTube, hi5, Friendster, MySpace appsVoice memo/dialPredictive text input",2.0,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2011.0,Discontinued,115.0,103.0,51.4,17.0,TFT resistive touchscreen,2.6,,,,1020.0,121.00000000000001,,,,No,Graphite,,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2011.0,Discontinued,115.0,103.0,51.4,17.0,TFT resistive touchscreen,2.6,,,,1020.0,77.0,,,,No,"Chrome Black, Golden White",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2011.0,Discontinued,115.0,103.0,51.4,17.0,TFT resistive touchscreen,2.6,,,,1020.0,77.0,,,,No,"Chrome Black, Golden White",,2.1,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2011.0,Discontinued,127.0,117.1,60.4,10.0,TFT,2.46,325.0,4:3,Symbian,1200.0,198.00000000000003,680 MHz ARM 11,4:3,325.0,Wifi,"Black, White","Stainless steel panelsTV OutMP4/H.264 playerMP3/WMA/WAV/eAAC+ playerQuickOffice document editor (Word, Excel, PowerPoint, PDF)OrganizerVoice command/dial/commandsPredictive text input",3.0,No,True,True,,GSM,True,,8GB
Nokia,True,True,False,False,2011.0,Discontinued,,113.5,59.0,12.8,AMOLED,3.5,210.0,16:9,Symbian,1200.0,264.0,680 MHz ARM 11,16:9,210.0,Wifi,"Black, Lime",,3.0,No,True,True,,GSM,True,,1GB
Nokia,True,True,False,False,2011.0,Discontinued,,,,,LCD,4.0,245.0,16:9,MeeGo,1320.0,,1.0 GHz Cortex-A8,16:9,245.0,Wifi,Black,,2.1,PowerVR SGX530,True,True,TI OMAP 3630,GSM / HSPA,True,1GB,5GB
Nokia,True,True,False,False,2011.0,Discontinued,132.0,117.3,57.5,12.2,AMOLED,3.5,210.0,16:9,Symbian,1200.0,253.00000000000003,680 MHz ARM 11,16:9,210.0,Wifi,"Nokia Oro Light, Nokia Oro Dark",,3.0,Broadcom BCM2727,True,True,,GSM / HSPA,True,,8GB
Nokia,True,False,False,False,2011.0,Discontinued,91.1,112.2,47.3,16.0,TFT,1.8,,,,1320.0,33.0,,,,No,"Red, Dark Grey, Ocean Blue, Orange, White",,,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2011.0,Discontinued,146.0,119.7,62.8,11.9,AMOLED,4.0,184.0,16:9,Symbian,1200.0,198.00000000000003,680 MHz ARM 11,16:9,184.0,Wifi,"Dark steel, Silver steel",,3.0,Broadcom BCM2727,True,True,,GSM / HSPA,True,,1GB
Nokia,True,True,False,False,2011.0,Discontinued,133.0,115.5,59.0,10.5,TFT,2.46,325.0,4:3,Symbian,1500.0,154.0,680 MHz ARM 11,4:3,325.0,Wifi,"Black, White, Silver",,3.0,No,True,True,,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2011.0,Discontinued,130.0,117.3,56.8,10.5,AMOLED,3.5,210.0,16:9,Symbian,1200.0,242.00000000000003,680 MHz ARM 11,16:9,210.0,Wifi,Frosty metal,,3.0,Broadcom BCM2727,True,True,,GSM / HSPA,True,,8GB
Nokia,True,False,False,False,2011.0,Discontinued,91.1,112.2,47.3,16.0,TFT,1.8,,,,1320.0,44.0,,,,No,"Orange, Ocean blue, dark gray",,,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2010.0,Discontinued,107.5,119.4,59.8,14.3,TFT,2.4,,,,1020.0,55.00000000000001,,,,No,"Red, DeepGrey, Silver, Lilac, Azure",,2.1,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2010.0,Discontinued,89.0,109.8,46.9,15.3,TFT,2.0,200.0,4:3,,1020.0,77.0,,4:3,200.0,No,"Black, Warm silver, White",,2.1,No,True,True,,GSM / UMTS,True,,
Nokia,True,True,False,False,2010.0,Discontinued,93.0,105.8,51.0,13.8,TFT resistive touchscreen,3.2,,,Symbian,1000.0,110.00000000000001,600 MHz ARM 11,,,Wifi,"Graphite Black, Lime Green, Petrol Blue, Aluminum Grey, Pink/black",,2.0,No,True,True,,GSM / HSPA,True,,
Nokia,True,True,False,False,2010.0,Discontinued,176.0,123.7,62.4,13.6,AMOLED,4.0,184.0,16:9,Symbian,1200.0,165.0,680 MHz ARM 11,16:9,184.0,Wifi,"Dark Grey, Silver White, Green, Blue, Orange",,3.0,Broadcom BCM2727,True,True,,GSM / HSPA,True,,16GB
Nokia,True,True,False,False,2010.0,Discontinued,131.0,103.8,52.5,13.9,AMOLED,3.2,229.0,16:9,Symbian,1050.0,187.00000000000003,680 MHz ARM 11,16:9,229.0,Wifi,"Silver Grey, Black",,3.0,Broadcom BCM2727,True,True,,GSM / HSPA,True,,1GB
Nokia,True,True,False,False,2010.0,Discontinued,130.0,117.3,56.8,10.5,AMOLED,3.5,210.0,16:9,Symbian,1200.0,165.0,680 MHz ARM 11,16:9,210.0,Wifi,"Charcoal black, Frosty metal, Mahogany brown",,3.0,Broadcom BCM2727,True,True,,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2010.0,Discontinued,100.0,111.0,47.5,11.0,TFT resistive touchscreen,2.4,167.0,4:3,,1050.0,77.0,680 MHz (RM-640)/ 1.0 GHz (RM-776),4:3,167.0,Wifi,"Silver, Warm grey, Golden khaki",,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2010.0,Discontinued,107.0,104.0,49.0,14.0,TFT resistive touchscreen,2.8,262.0,16:9,Symbian,1000.0,66.0,434 MHz ARM 11,16:9,262.0,No,"Dark Grey, Blue, Red, Purple, White",,2.0,No,True,True,,GSM,True,,
Nokia,True,True,False,False,,Discontinued,,,,,TFT resistive touchscreen,,,4:3,,,,,4:3,,Wifi,Gray,,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,True,False,False,2010.0,Discontinued,77.4,106.2,48.4,9.6,TFT resistive touchscreen,2.4,167.0,4:3,,860.0,88.0,1.0 GHz (RM-775) / 680 MHz (RM-639),4:3,167.0,Wifi,"White Silver, Dark Metal, Petrol Blue, Pink, Lilac",,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,True,False,False,2010.0,Discontinued,122.0,111.0,51.0,13.8,TFT,3.2,229.0,16:9,Symbian,1320.0,77.0,434 MHz ARM 11,16:9,229.0,Wifi,"Azure, Black,  Amethyst",,2.1,No,True,True,,GSM / HSPA,True,,8GB
Nokia,True,True,False,False,2010.0,Discontinued,129.0,74.3,66.4,16.9,TFT,2.36,169.0,4:3,Symbian,950.0,132.0,600 MHz ARM 11,4:3,169.0,Wifi,"Pink, Azure, Graphite Black, Yellow Green, Purple",,2.1,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2010.0,Discontinued,113.0,111.0,51.7,14.5,TFT resistive touchscreen,3.2,,,Symbian,1320.0,110.00000000000001,434 MHz ARM 11,,,No,"Black, White",,2.0,No,True,True,,GSM,True,,
Nokia,True,True,False,False,2010.0,Discontinued,127.6,113.8,58.4,10.2,TFT,2.4,167.0,4:3,Symbian,1500.0,132.0,,4:3,167.0,Wifi,Titanium,,2.0,No,True,True,,GSM / HSPA,True,,
Nokia,True,False,False,False,2010.0,Discontinued,74.1,108.0,45.0,14.7,TFT,1.8,114.0,,,1020.0,55.00000000000001,,,114.0,No,"Dynamic Gray, Jet Black, Magenta, Dark Blue, Snow White",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2010.0,Discontinued,77.5,108.0,45.0,13.8,TFT,1.8,114.0,,,1020.0,44.0,,,114.0,No,"Black, Dark Plum, Blue and Cool Grey",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2010.0,Discontinued,78.8,108.0,45.0,14.0,TFT,1.8,114.0,,,800.0,55.00000000000001,,,114.0,No,"Dark Grey, Warm Grey, Red and Midnight Blue",,2.1,No,True,True,,GSM,True,,
Nokia,True,False,False,False,2010.0,Discontinued,72.9,107.1,45.0,15.0,TFT,1.8,114.0,,,1020.0,33.0,,,114.0,No,"Medium Blue, Red, Light Gray, Sea Green",,,No,True,True,,GSM,True,,
